match_id,team_id,player_id,minute,minute_raw,goal_type_raw
5334944,2216,14318053,36,36,100
5334944,2216,14541831,46,46,100
5334944,2216,19281593,48,48,100
5334946,586,14953168,7,7,100
5334946,586,24256933,12,12,100
5334946,586,17022580,24,24,100
5334946,586,15100467,34,34,100
5334946,586,17022580,45,45,100
5334946,586,15100467,47,47,100
5334950,846733,15684148,20,20,100
5334950,846733,15681715,21,21,100
5334950,846733,15684148,22,22,100
5334950,846733,15684148,24,24,100
5334950,846733,15353039,27,27,100
5334950,846733,15681715,34,34,100
5334950,846733,15372001,44,44,100
5334947,3035,16265018,6,6,100
5334947,3035,16265018,7,7,100
5334947,3035,22625396,11,11,100
5334947,6821040,16623494,41,41,100
5334947,6821040,16623494,47,47,100
5334947,6821040,16554587,50,50,100
5334953,587,21601838,8,8,100
5334953,587,16560773,17,17,100
5334953,2141,22875635,4,4,100
5334953,2141,20279691,46,46,100
5334952,305,16577551,30,30,100
5334952,14,13503050,14,14,100
5334952,14,13503050,16,16,100
5334952,14,14899871,28,28,100
5334952,14,16061953,37,37,100
5334957,15305816,15616797,9,9,100
5334957,15305816,16399066,11,11,100
5334957,15305816,21701438,14,14,100
5334957,15305816,16399066,16,16,100
5334957,846733,16550154,5,5,100
5334951,2216,16630935,5,5,100
5334951,2216,19281593,10,10,100
5334951,2216,16630935,11,11,100
5334951,2216,14318053,14,14,100
5334951,2216,16646592,24,24,100
5334951,2216,19281593,27,27,100
5334951,2216,14509592,30,30,100
5334951,2216,14318053,31,31,100
5334951,2216,19281593,40,40,100
5334951,2216,16646592,41,41,100
5334951,2216,16630935,46,46,100
5334956,334123,15988479,16,16,100
5334956,334123,15988479,20,20,100
5334956,334123,15988479,23,23,100
5334956,334123,13395613,40,40,100
5334956,334123,13428631,41,41,100
5334956,334123,16620381,44,44,100
5334956,334123,19997034,49,49,100
5334954,586,16473729,3,3,100
5334954,586,24256933,4,4,100
5334954,586,16473729,13,13,100
5334954,586,16566800,14,14,100
5334954,586,17022580,24,24,100
5334954,586,13424057,34,34,100
5334954,586,14662030,37,37,100
5334954,586,16566800,41,41,100
5334954,586,19282787,42,42,100
5334954,586,16566800,44,44,100
5334954,586,17022580,47,47,100
5334954,586,17022580,50,50,100
5334954,3035,16358758,51,51,100
5334958,14,19402664,2,2,100
5334958,14,16504760,8,8,100
5334958,14,16480694,26,26,100
5334958,14,14899871,28,28,100
5334958,14,16061953,31,31,100
5334958,14,14899871,41,41,101
5334958,14,16061953,45,45,100
5334958,2216,19281593,33,33,100
5334958,2216,19281593,36,36,100
5334964,15305816,20171288,10,10,100
5334964,15305816,15616797,20,20,100
5334964,15305816,16622963,28,28,100
5334964,15305816,16392296,33,33,100
5334964,15305816,16399066,40,40,100
5334964,15305816,20171288,47,47,100
5334964,15305816,16622963,49,49,100
5334959,2141,16395300,13,13,100
5334959,2141,14830091,36,36,101
5334959,305,17092810,8,8,100
5334959,305,17092810,21,21,100
5334959,305,16577551,37,37,100
5334959,305,16577551,42,42,100
5334960,3035,16566596,16,16,100
5334960,3035,22625396,25,25,100
5334960,587,19677598,4,4,100
5334960,587,21601838,8,8,100
5334960,587,16638023,23,23,100
5334960,587,16274700,40,40,100
5334963,846733,16626576,4,4,100
5334963,846733,16024905,17,17,100
5334963,334123,13428631,13,13,100
5334963,334123,13428631,22,22,100
5334963,334123,19997034,27,27,100
5334963,334123,19997034,32,32,100
5334962,300164,13385095,32,32,100
5334962,6821040,16554587,15,15,100
5334962,6821040,16554587,16,16,100
5334962,6821040,20635700,21,21,100
5334962,6821040,20635700,36,36,100
5334970,6821040,14954536,31,31,100
5334970,6821040,16625279,45,45,100
5334970,6821040,16554587,46,46,100
5334970,846733,15360487,8,8,100
5334970,846733,21612890,10,10,100
5334970,846733,15684148,32,32,100
5334970,846733,15684148,34,34,100
5334969,586,24256933,6,6,100
5334969,586,24256933,13,13,100
5334969,586,16473729,22,22,100
5334969,586,16473729,44,44,100
5334969,586,16473729,48,48,100
5334969,586,16473729,49,49,100
5334969,300164,13385095,37,37,100
5334971,334123,15988479,1,1,100
5334971,334123,21824760,30,30,100
5334971,15305816,16399066,19,19,100
5334971,15305816,16392296,46,46,100
5334966,2216,16646592,2,2,100
5334966,2216,14318053,19,19,100
5334966,2216,19281593,27,27,100
5334966,2216,16646592,30,30,100
5334966,2216,16646592,33,33,100
